Date,Open,High,Low,Close,Adj Close,Volume
2021-01-28,41.849998,45.959999,41.080002,45.500000,45.500000,25468600
2021-01-29,47.000000,48.310001,41.880001,44.000000,44.000000,8514900
2021-02-01,44.139999,49.900002,43.950001,49.000000,49.000000,4051100
2021-02-02,49.759998,54.099998,49.450001,51.250000,51.250000,2923900
2021-02-03,52.200001,53.799999,51.040001,53.500000,53.500000,6590500
2021-02-04,54.990002,57.278000,53.610001,54.900002,54.900002,1924400
2021-02-05,56.000000,56.980000,54.509998,55.240002,55.240002,5065300
2021-02-08,54.730000,54.980000,50.470001,50.500000,50.500000,2214000
2021-02-09,50.509998,51.849998,46.599998,48.290001,48.290001,2648100
2021-02-10,49.419998,49.889999,45.580002,46.000000,46.000000,1972400
2021-02-11,47.299999,47.950001,44.959999,46.110001,46.110001,1748600
2021-02-12,46.000000,46.950001,45.080002,45.360001,45.360001,1366600
