Date,Open,High,Low,Close,Adj Close,Volume
2020-08-06,18.000000,22.760000,17.500000,21.510000,21.510000,111631600
2020-08-07,24.750000,26.850000,22.660000,24.900000,24.900000,89903400
2020-08-10,24.240000,24.750000,21.370001,21.670000,21.670000,26126800
2020-08-11,21.100000,21.600000,20.040001,20.580000,20.580000,18118200
2020-08-12,20.650000,21.190001,19.250000,20.000000,20.000000,17365100
2020-08-13,19.200001,19.600000,18.309999,18.740000,18.740000,19121400
2020-08-14,20.299999,20.490000,18.680000,18.959999,18.959999,34817500
2020-08-17,19.389999,19.430000,18.809999,19.040001,19.040001,8908400
2020-08-18,19.620001,20.799999,19.100000,20.139999,20.139999,16284100
2020-08-19,20.080000,21.660000,20.000000,21.400000,21.400000,16762500
2020-08-20,22.500000,24.450001,22.200001,23.790001,23.790001,35029100
2020-08-21,24.730000,27.200001,24.420000,25.889999,25.889999,39128700
2020-08-24,28.799999,29.959999,27.850000,29.110001,29.110001,41478400
2020-08-25,29.299999,29.420000,27.110001,28.610001,28.610001,36330700
2020-08-26,27.680000,28.480000,26.510000,27.320000,27.320000,21137500
2020-08-27,27.309999,28.969999,26.700001,27.100000,27.100000,17824100
2020-08-28,27.500000,28.980000,27.177000,28.420000,28.420000,16363200
2020-08-31,29.330000,29.639000,26.750000,28.000000,28.000000,24922600
2020-09-01,28.200001,31.000000,27.799999,30.709999,30.709999,30720700
2020-09-02,33.939999,34.423000,30.610001,31.309999,31.309999,62243000
2020-09-03,28.020000,29.150000,25.799999,26.500000,26.500000,41944500
2020-09-04,26.809999,27.000000,22.559999,24.570000,24.570000,32980800
2020-09-08,23.020000,24.770000,22.549999,22.740000,22.740000,16893800
2020-09-09,23.870001,24.969999,23.250000,23.389999,23.389999,15817000
2020-09-10,23.730000,24.490000,23.070000,23.150000,23.150000,10147900
2020-09-11,23.309999,23.490000,22.370001,22.750000,22.750000,8176800
2020-09-14,22.940001,24.150000,22.923000,23.700001,23.700001,8672100
2020-09-15,24.150000,24.600000,23.250000,23.360001,23.360001,7339200
2020-09-16,23.150000,23.540001,22.660000,22.719999,22.719999,8880600
2020-09-17,22.000000,23.540001,21.719999,22.570000,22.570000,7994800
2020-09-18,22.709999,23.040001,22.180000,22.270000,22.270000,14445200
2020-09-21,21.500000,22.090000,21.110001,21.420000,21.420000,8183400
2020-09-22,21.620001,22.059999,21.188000,21.570000,21.570000,7409700
2020-09-23,21.650000,22.219000,20.190001,20.299999,20.299999,11701000
2020-09-24,20.000000,20.799999,19.370001,20.059999,20.059999,11048700
2020-09-25,20.350000,21.190001,20.010000,20.520000,20.520000,8393000
2020-09-28,20.820000,21.000000,20.260000,20.670000,20.670000,6690800
2020-09-29,20.500000,20.680000,19.900000,20.070000,20.070000,7073100
2020-09-30,20.030001,20.356001,19.841000,19.930000,19.930000,6718300
2020-10-01,19.969999,22.930000,19.900000,22.660000,22.660000,27027300
2020-10-02,21.379999,23.100000,21.250000,23.000000,23.000000,17008700
2020-10-05,23.000000,23.400000,22.129999,22.559999,22.559999,12424600
2020-10-06,22.559999,22.879999,21.393999,21.719999,21.719999,8084000
2020-10-07,22.000000,22.129999,21.520000,21.700001,21.700001,5506700
2020-10-08,21.830000,23.389999,21.660000,22.730000,22.730000,13169200
2020-10-09,23.690001,23.990000,22.600000,22.959999,22.959999,16426700
2020-10-12,22.770000,23.480000,22.260000,23.139999,23.139999,12646900
2020-10-13,23.059999,23.930000,22.950001,23.580000,23.580000,13230100
2020-10-14,23.990000,23.990000,22.680000,22.760000,22.760000,8827200
2020-10-15,22.270000,22.809999,21.910000,22.350000,22.350000,5943000
2020-10-16,22.490000,22.840000,21.820000,21.910000,21.910000,6171500
2020-10-19,22.010000,22.129999,20.730000,20.740000,20.740000,7174600
2020-10-20,21.000000,21.020000,20.250000,20.559999,20.559999,6737100
2020-10-21,20.480000,20.610001,19.940001,20.010000,20.010000,7742600
2020-10-22,20.110001,20.530001,19.770000,20.250000,20.250000,8436700
2020-10-23,20.340000,21.070000,19.950001,20.570000,20.570000,8703500
2020-10-26,20.200001,20.584999,19.709999,19.879999,19.879999,7427800
2020-10-27,19.950001,20.715000,19.660000,20.110001,20.110001,9098500
2020-10-28,19.700001,19.870001,18.629999,18.650000,18.650000,12631600
2020-10-29,18.870001,19.180000,18.580000,18.900000,18.900000,7277800
2020-10-30,18.730000,18.879999,17.780001,18.230000,18.230000,9368800
2020-11-02,18.400000,19.110001,18.200001,18.930000,18.930000,6602200
2020-11-03,19.180000,19.990000,19.139999,19.379999,19.379999,9316300
2020-11-04,20.090000,21.100000,20.049999,20.620001,20.620001,9510300
2020-11-05,21.230000,21.570000,20.709999,20.950001,20.950001,8553800
2020-11-06,21.000000,21.500000,20.610001,21.309999,21.309999,8208900
2020-11-09,22.190001,22.410000,20.219999,21.450001,21.450001,18543700
2020-11-10,21.559999,22.290001,20.799999,21.600000,21.600000,22762600
2020-11-11,21.600000,21.709999,20.559999,21.059999,21.059999,20671500
2020-11-12,21.160000,22.020000,21.070000,21.790001,21.790001,19326100
2020-11-13,22.040001,22.309999,21.530001,21.850000,21.850000,10777600
2020-11-16,21.920000,22.745001,21.910000,22.650000,22.650000,15321800
2020-11-17,22.230000,22.990000,22.049999,22.200001,22.200001,9188900
2020-11-18,22.230000,22.580000,21.129999,21.160000,21.160000,10094100
2020-11-19,21.100000,21.549999,20.900000,21.260000,21.260000,6883100
2020-11-20,21.209999,21.420000,20.629999,20.959999,20.959999,7795900
2020-11-23,21.000000,21.150000,20.219999,20.299999,20.299999,11392600
2020-11-24,20.430000,21.480000,19.913000,20.830000,20.830000,19963000
2020-11-25,20.840000,20.969999,20.410000,20.420000,20.420000,9112800
2020-11-27,20.580000,20.650000,20.129999,20.250000,20.250000,6314500
2020-11-30,20.200001,20.750000,19.650000,20.719999,20.719999,11797900
2020-12-01,20.950001,20.955000,20.080000,20.190001,20.190001,9115100
2020-12-02,20.090000,20.348000,19.920000,20.100000,20.100000,7905300
2020-12-03,20.150000,20.510000,20.110001,20.309999,20.309999,7834900
2020-12-04,20.219999,20.340000,19.570000,19.629999,19.629999,13159500
2020-12-07,19.590000,20.240000,19.549999,19.700001,19.700001,10978600
2020-12-08,19.799999,20.629999,19.660000,20.209999,20.209999,15648800
2020-12-09,20.920000,21.969999,20.469999,21.059999,21.059999,29772400
2020-12-10,21.340000,21.400000,20.629999,20.799999,20.799999,10688800
2020-12-11,20.750000,21.420000,20.700001,20.860001,20.860001,9604400
2020-12-14,21.480000,22.639999,21.280001,21.940001,21.940001,21751300
2020-12-15,22.330000,22.629999,21.830000,22.360001,22.360001,10615100
2020-12-16,22.629999,22.840000,22.218000,22.389999,22.389999,10259600
2020-12-17,22.370001,22.530001,21.770000,22.400000,22.400000,9006100
2020-12-18,21.520000,21.980000,21.420000,21.639999,21.639999,13530300
2020-12-21,21.190001,22.129999,21.059999,21.600000,21.600000,6132500
2020-12-22,21.670000,21.770000,21.403999,21.700001,21.700001,4910400
2020-12-23,21.860001,21.870001,21.250000,21.650000,21.650000,4630200
2020-12-24,21.639999,21.670000,20.670000,20.830000,20.830000,5445300
2020-12-28,21.020000,21.020000,20.260000,20.500000,20.500000,7550300
2020-12-29,20.459999,21.049999,20.049999,20.750000,20.750000,10950600
