Date,Open,High,Low,Close,Adj Close,Volume
2020-02-14,33.880001,34.360001,33.790001,34.049999,33.669556,86100
2020-02-18,34.070000,34.860001,34.060001,34.480000,34.094746,112100
2020-02-19,34.480000,34.630001,34.209999,34.250000,33.867317,94700
2020-02-20,34.080002,35.230000,34.080002,35.209999,34.816589,94600
2020-02-21,35.270000,35.450001,34.779999,35.020000,34.628719,261300
2020-02-24,34.669998,34.830002,34.270000,34.650002,34.262848,68800
2020-02-25,34.660000,35.020000,34.450001,34.490002,34.104633,104200
2020-02-26,34.540001,34.990002,34.139999,34.180000,33.798100,104200
2020-02-27,33.840000,34.439999,33.599998,33.900002,33.521229,160800
2020-02-28,33.500000,33.500000,31.719999,32.080002,31.721565,193900
2020-03-02,31.160000,32.599998,31.139999,32.570000,32.296696,128800
2020-03-03,32.509998,32.919998,32.130001,32.599998,32.326443,128200
2020-03-04,32.849998,34.090000,32.730000,34.049999,33.764278,156200
2020-03-05,33.610001,34.230000,33.509998,34.180000,33.893185,116400
2020-03-06,33.480000,34.119999,32.980000,33.450001,33.169315,148300
2020-03-09,32.099998,33.380001,30.920000,32.990002,32.713169,157100
2020-03-10,33.549999,34.779999,32.299999,34.700001,34.408825,263500
2020-03-11,34.150002,34.450001,32.509998,33.139999,32.861916,274500
2020-03-12,31.260000,34.840000,31.260000,32.000000,31.731480,460700
2020-03-13,32.930000,34.610001,32.349998,34.419998,34.131168,264700
2020-03-16,32.000000,34.400002,32.000000,33.419998,33.139561,234900
2020-03-17,33.599998,36.840000,33.410000,35.490002,35.192192,344300
2020-03-18,34.130001,37.130001,34.130001,36.980000,36.669689,320100
2020-03-19,36.689999,36.950001,33.520000,35.549999,35.251690,611800
2020-03-20,35.580002,36.740002,34.000000,35.000000,34.706306,733000
2020-03-23,34.959999,36.320000,34.040001,35.619999,35.321102,295100
2020-03-24,36.509998,37.830002,33.189999,34.660000,34.369160,296300
2020-03-25,35.200001,35.970001,33.779999,34.369999,34.081593,255000
2020-03-26,34.209999,36.730000,34.209999,34.990002,34.696388,223200
2020-03-27,34.580002,36.750000,34.330002,36.330002,36.025146,227100
2020-03-30,36.750000,37.580002,36.000000,37.540001,37.224991,265800
2020-03-31,37.660000,38.279999,35.619999,35.959999,35.658249,326200
2020-04-01,35.480000,36.000000,35.250000,35.900002,35.598755,283100
2020-04-02,35.849998,37.279999,35.599998,36.590000,36.282967,181100
2020-04-03,36.270000,36.950001,35.919998,36.740002,36.431705,237700
2020-04-06,37.250000,38.130001,36.840000,37.849998,37.532391,248200
2020-04-07,38.020000,38.669998,37.439999,37.740002,37.423313,179100
2020-04-08,38.070000,38.070000,36.970001,37.029999,36.719265,152100
2020-04-09,37.060001,38.919998,37.060001,37.570000,37.254742,283000
